game_id,game,date,time,round,phase,season_code,score_a,score_b,team_a,team_b,team_id_a,team_id_b,coach_a,coach_b,game_time,remaining_partial_time,referee_1,referee_2,referee_3,stadium,capacity,w_id,fouls_a,fouls_b,timeouts_a,timeouts_b,score_quarter_1_a,score_quarter_2_a,score_quarter_3_a,score_quarter_4_a,score_quarter_1_b,score_quarter_2_b,score_quarter_3_b,score_quarter_4_b,score_extra_time_1_a,score_extra_time_2_a,score_extra_time_3_a,score_extra_time_4_a,score_extra_time_1_b,score_extra_time_2_b,score_extra_time_3_b,score_extra_time_4_b
E2023_264,TEL-ASV,2024-03-19,20:05:00,30,REGULAR SEASON,E2023,98,90,MACCABI PLAYTIKA TEL AVIV,LDLC ASVEL VILLEURBANNE,TEL,ASV,"KATTASH, ODED","POUPET, PIERRIC",40:00,00:00,"PATERNICO, CARMELO","PEREZ, EMILIO","ZAMOJSKI, JAKUB",ALEKSANDAR NIKOLIC HALL,0,80,17,21,2,4,23,47,66,98,21,49,69,90,,,,,,,,
E2023_265,PAR-BAS,2024-03-19,20:30:00,30,REGULAR SEASON,E2023,87,83,PARTIZAN MOZZART BET BELGRADE,BASKONIA VITORIA-GASTEIZ,PAR,BAS,"OBRADOVIC, ZELJKO","IVANOVIC, DUSKO",40:00,00:00,"LOTTERMOSER, ROBERT","VILIUS, GYTIS","VYKLICKY, ROBERT",STARK ARENA,20174,80,19,15,4,4,23,44,69,87,16,42,60,83,,,,,,,,
E2023_266,ZAL-VIR,2024-03-19,19:00:00,30,REGULAR SEASON,E2023,96,81,ZALGIRIS KAUNAS,VIRTUS SEGAFREDO BOLOGNA,ZAL,VIR,"TRINCHIERI, ANDREA","BANCHI, LUCA",40:00,00:00,"RADOVIC, SRETEN","DIFALLAH, MEHDI","ALIAGA, JORDI",ZALGIRIO ARENA,12881,80,23,25,3,4,22,43,68,96,22,49,63,81,,,,,,,,
E2023_267,MCO-MIL,2024-03-20,19:00:00,30,REGULAR SEASON,E2023,80,98,AS MONACO,EA7 EMPORIO ARMANI MILAN,MCO,MIL,"OBRADOVIC, SASA","MESSINA, ETTORE",40:00,00:00,"PEREZ, MIGUEL ANGEL","NIKOLIC, UROS","FOUFIS, IOANNIS",SALLE GASTON MEDECIN,4112,80,18,22,4,2,20,44,67,80,27,58,76,98,,,,,,,,
E2023_268,RED-PAN,2024-03-20,20:00:00,30,REGULAR SEASON,E2023,76,89,CRVENA ZVEZDA MERIDIANBET BELGRADE,PANATHINAIKOS AKTOR ATHENS,RED,PAN,"SFAIROPOULOS, IOANNIS","ATAMAN, ERGIN",40:00,00:00,"GARCIA, JUAN CARLOS","PASTUSIAK, PIOTR","KONSTANTINOVS, KRISTAPS",STARK ARENA,13126,80,23,19,5,3,20,41,56,76,29,51,70,89,,,,,,,,
E2023_269,ULK-BAR,2024-03-20,18:45:00,30,REGULAR SEASON,E2023,88,74,FENERBAHCE BEKO ISTANBUL,FC BARCELONA,ULK,BAR,"JASIKEVICIUS, SARAS","GRIMAU, ROGER",40:00,00:00,"BOLTAUZER, MATEJ","BISSANG, JOSEPH","KARDUM, LUKA",ULKER SPORTS AND EVENT HALL,12960,80,20,24,4,5,23,46,62,88,11,25,57,74,,,,,,,,
E2023_270,PAM-MUN,2024-03-20,20:30:00,30,REGULAR SEASON,E2023,70,68,VALENCIA BASKET,FC BAYERN MUNICH,PAM,MUN,"MUMBRU, ALEX","LASO, PABLO",40:00,00:00,"JAVOR, DAMIR","JOVCIC, MILIVOJE","SUKYS, ARTURAS",PABELLON FUENTE DE SAN LUIS,5764,80,24,26,3,5,28,45,57,70,15,37,56,68,,,,,,,,
E2023_271,IST-BER,2024-03-21,18:30:00,31,REGULAR SEASON,E2023,85,84,ANADOLU EFES ISTANBUL,ALBA BERLIN,IST,BER,"MIJATOVIC, TOMISLAV","GONZALEZ, ISRAEL",40:00,00:00,"LATISEVS, OLEGS","SILVA, SERGIO","TSAROUCHA, VASILIKI",SINAN ERDEM SPORTS HALL,10057,80,19,15,2,3,23,53,65,85,23,40,67,84,,,,,,,,
E2023_272,OLY-ASV,2024-03-21,20:15:00,31,REGULAR SEASON,E2023,80,64,OLYMPIACOS PIRAEUS,LDLC ASVEL VILLEURBANNE,OLY,ASV,"BARTZOKAS, GEORGIOS","POUPET, PIERRIC",40:00,00:00,"LOTTERMOSER, ROBERT","TRAWICKI, TOMASZ","MAJKIC, MARIO",PEACE AND FRIENDSHIP STADIUM,9887,80,18,15,1,1,20,43,54,80,12,35,55,64,,,,,,,,
E2023_273,PAR-MAD,2024-03-21,20:30:00,31,REGULAR SEASON,E2023,76,88,PARTIZAN MOZZART BET BELGRADE,REAL MADRID,PAR,MAD,"OBRADOVIC, ZELJKO","MATEO, CHUS",40:00,00:00,"ROCHA, FERNANDO","ZAMOJSKI, JAKUB","PEERANDI, RAIN",STARK ARENA,20200,80,20,21,4,1,13,31,54,76,13,33,68,88,,,,,,,,
E2023_274,ZAL-BAS,2024-03-21,19:00:00,31,REGULAR SEASON,E2023,94,76,ZALGIRIS KAUNAS,BASKONIA VITORIA-GASTEIZ,ZAL,BAS,"TRINCHIERI, ANDREA","IVANOVIC, DUSKO",40:00,00:00,"BELOSEVIC, ILIJA","DRAGOJEVIC, IGOR","BALAK, AMIT",ZALGIRIO ARENA,14787,80,22,16,3,4,25,48,71,94,17,34,57,76,,,,,,,,
E2023_275,MCO-PAM,2024-03-22,19:00:00,31,REGULAR SEASON,E2023,79,78,AS MONACO,VALENCIA BASKET,MCO,PAM,"OBRADOVIC, SASA","MUMBRU, ALEX",40:00,00:00,"RADOVIC, SRETEN","PUKL,SASA","PANTHER, ANNE",SALLE GASTON MEDECIN,4309,80,20,24,4,5,25,38,57,79,15,34,54,78,,,,,,,,
E2023_276,MIL-ULK,2024-03-22,20:30:00,31,REGULAR SEASON,E2023,77,76,EA7 EMPORIO ARMANI MILAN,FENERBAHCE BEKO ISTANBUL,MIL,ULK,"MESSINA, ETTORE","JASIKEVICIUS, SARUNAS",40:00,00:00,"PERUGA, CARLOS","NEDOVIC, MILAN","BOUBERT, MAXIME",FORUM,11214,80,16,21,5,5,28,43,59,77,18,36,51,76,,,,,,,,
E2023_277,RED-VIR,2024-03-22,19:00:00,31,REGULAR SEASON,E2023,94,79,CRVENA ZVEZDA MERIDIANBET BELGRADE,VIRTUS SEGAFREDO BOLOGNA,RED,VIR,"SFAIROPOULOS, IOANNIS","BANCHI, LUCA",40:00,00:00,"MOGULKOC, EMIN","CORTES, CARLOS","RACYS, SAULIUS",STARK ARENA,12708,80,22,26,3,4,21,48,74,94,23,42,65,79,,,,,,,,
E2023_278,MUN-TEL,2024-03-22,20:30:00,31,REGULAR SEASON,E2023,74,89,FC BAYERN MUNICH,MACCABI PLAYTIKA TEL AVIV,MUN,TEL,"LASO, PABLO","KATTASH, ODED",40:00,00:00,"BOLTAUZER, MATEJ","NIKOLIC, UROS","RADOJKOVIC, JOSIP",BMW PARK,6347,80,25,17,4,2,21,35,62,74,22,48,63,89,,,,,,,,
E2023_279,PAN-BAR,2024-03-22,20:15:00,31,REGULAR SEASON,E2023,89,81,PANATHINAIKOS AKTOR ATHENS,FC BARCELONA,PAN,BAR,"ATAMAN, ERGIN","GRIMAU, ROGER",40:00,00:00,"DIFALLAH, MEHDI","VILIUS, GYTIS","ROSSI, MICHELE",OAKA Altion,17948,80,22,23,3,5,20,34,60,89,23,46,61,81,,,,,,,,
E2023_280,MUN-BAR,2024-03-28,20:30:00,32,REGULAR SEASON,E2023,79,87,FC BAYERN MUNICH,FC BARCELONA,MUN,BAR,"LASO, PABLO","GRIMAU, ROGER",40:00,00:00,"BELOSEVIC, ILIJA","NEDOVIC, MILAN","BALAK, AMIT",BMW PARK,6500,80,19,21,5,2,19,30,53,79,25,47,71,87,,,,,,,,
E2023_281,ASV-MCO,2024-03-28,21:00:00,32,REGULAR SEASON,E2023,77,87,LDLC ASVEL VILLEURBANNE,AS MONACO,ASV,MCO,"POUPET, PIERRIC","OBRADOVIC, SASA",40:00,00:00,"PERUGA, CARLOS","SILVA, SERGIO","LEZCANO, LEANDRO",LDLC ARENA,8907,80,25,16,2,4,12,40,61,77,23,44,56,87,,,,,,,,
E2023_282,BAS-IST,2024-03-28,20:30:00,32,REGULAR SEASON,E2023,76,97,BASKONIA VITORIA-GASTEIZ,ANADOLU EFES ISTANBUL,BAS,IST,"IVANOVIC, DUSKO","MIJATOVIC, TOMISLAV",40:00,00:00,"RADOVIC, SRETEN","NIKOLIC, UROS","PETEK, SASO",BUESA ARENA,10816,80,19,22,4,3,22,45,53,76,32,49,77,97,,,,,,,,
E2023_283,TEL-PAM,2024-03-27,20:30:00,32,REGULAR SEASON,E2023,95,80,MACCABI PLAYTIKA TEL AVIV,VALENCIA BASKET,TEL,PAM,"KATTASH, ODED","MUMBRU, ALEX",40:00,00:00,"MOGULKOC, EMIN","HORDOV, TOMISLAV","OBRKNEZEVIC, UROS",ALEKSANDAR NIKOLIC HALL,200,80,17,19,3,3,21,48,71,95,20,38,58,80,,,,,,,,
E2023_284,PAR-OLY,2024-03-28,20:30:00,32,REGULAR SEASON,E2023,69,74,PARTIZAN MOZZART BET BELGRADE,OLYMPIACOS PIRAEUS,PAR,OLY,"OBRADOVIC, ZELJKO","BARTZOKAS, GEORGIOS",40:00,00:00,"GARCIA, JUAN CARLOS","DIFALLAH, MEHDI","CORTES, CARLOS",STARK ARENA,20186,80,23,20,5,4,22,40,59,69,17,32,46,74,,,,,,,,
E2023_285,ZAL-MIL,2024-03-28,19:00:00,32,REGULAR SEASON,E2023,87,73,ZALGIRIS KAUNAS,EA7 EMPORIO ARMANI MILAN,ZAL,MIL,"TRINCHIERI, ANDREA","MESSINA, ETTORE",40:00,00:00,"ROCHA, FERNANDO","PASTUSIAK, PIOTR","SHEMMESH, SEFFI",ZALGIRIO ARENA,15139,80,20,21,3,4,14,35,59,87,17,37,54,73,,,,,,,,
E2023_286,ULK-BER,2024-03-29,18:45:00,32,REGULAR SEASON,E2023,103,68,FENERBAHCE BEKO ISTANBUL,ALBA BERLIN,ULK,BER,"JASIKEVICIUS, SARAS","GONZALEZ, ISRAEL",40:00,00:00,"JOVCIC, MILIVOJE","VILIUS, GYTIS","UDYANSKYY, EDUARD",ULKER SPORTS AND EVENT HALL,10781,80,17,25,2,2,34,52,83,103,18,40,53,68,,,,,,,,
E2023_287,MAD-RED,2024-03-29,20:30:00,32,REGULAR SEASON,E2023,101,94,REAL MADRID,CRVENA ZVEZDA MERIDIANBET BELGRADE,MAD,RED,"MATEO, CHUS","SFAIROPOULOS, IOANNIS",40:00,00:00,"BOLTAUZER, MATEJ","SUKYS, ARTURAS","BOUBERT, MAXIME",WIZINK CENTER,9189,80,20,31,3,5,20,44,72,101,21,47,75,94,,,,,,,,
E2023_288,VIR-PAN,2024-03-29,20:30:00,32,REGULAR SEASON,E2023,79,81,VIRTUS SEGAFREDO BOLOGNA,PANATHINAIKOS AKTOR ATHENS,VIR,PAN,"BANCHI, LUCA","ATAMAN, ERGIN",40:00,00:00,"JAVOR, DAMIR","PEREZ, EMILIO","BISSANG, JOSEPH",VIRTUS SEGAFREDO ARENA,9572,80,20,18,4,2,16,39,59,79,28,51,65,81,,,,,,,,
E2023_289,BER-PAR,2024-04-04,20:30:00,33,REGULAR SEASON,E2023,83,94,ALBA BERLIN,PARTIZAN MOZZART BET BELGRADE,BER,PAR,"GONZALEZ, ISRAEL","OBRADOVIC, ZELJKO",40:00,00:00,"PEREZ, EMILIO","FOUFIS, IOANNIS","KONSTANTINOVS, KRISTAPS",UBER ARENA,11735,80,19,19,4,4,15,34,62,83,23,47,72,94,,,,,,,,
E2023_290,MCO-ZAL,2024-04-04,19:00:00,33,REGULAR SEASON,E2023,69,66,AS MONACO,ZALGIRIS KAUNAS,MCO,ZAL,"OBRADOVIC, SASA","TRINCHIERI, ANDREA",40:00,00:00,"GARCIA, JUAN CARLOS","MOGULKOC, EMIN","MAJKIC, MARIO",SALLE GASTON MEDECIN,4622,80,17,27,4,5,20,39,51,69,11,29,44,66,,,,,,,,
E2023_291,RED-OLY,2024-04-04,19:00:00,33,REGULAR SEASON,E2023,86,89,CRVENA ZVEZDA MERIDIANBET BELGRADE,OLYMPIACOS PIRAEUS,RED,OLY,"SFAIROPOULOS, IOANNIS","BARTZOKAS, GEORGIOS",40:00,00:00,"PERUGA, CARLOS","VILIUS, GYTIS","PEERANDI, RAIN",STARK ARENA,15456,80,24,23,5,4,14,39,64,86,23,42,63,89,,,,,,,,
E2023_292,BAR-TEL,2024-04-04,20:30:00,33,REGULAR SEASON,E2023,92,89,FC BARCELONA,MACCABI PLAYTIKA TEL AVIV,BAR,TEL,"GRIMAU, ROGER","KATTASH, ODED",40:00,00:00,"JAVOR, DAMIR","PUKL,SASA","VYKLICKY, ROBERT",PALAU BLAUGRANA,7258,80,16,18,4,4,19,44,70,92,19,43,63,89,,,,,,,,
E2023_293,PAM-ASV,2024-04-04,20:45:00,33,REGULAR SEASON,E2023,69,98,VALENCIA BASKET,LDLC ASVEL VILLEURBANNE,PAM,ASV,"MUMBRU, ALEX","POUPET, PIERRIC",40:00,00:00,"PATERNICO, CARMELO","PASTUSIAK, PIOTR","BALAK, AMIT",PABELLON FUENTE DE SAN LUIS,5985,80,22,18,4,0,19,38,45,69,27,52,79,98,,,,,,,,
E2023_294,MIL-VIR,2024-04-05,20:30:00,33,REGULAR SEASON,E2023,90,75,EA7 EMPORIO ARMANI MILAN,VIRTUS SEGAFREDO BOLOGNA,MIL,VIR,"MESSINA, ETTORE","BANCHI, LUCA",40:00,00:00,"BOLTAUZER, MATEJ","LOTTERMOSER, ROBERT","KARDUM, LUKA",FORUM,12331,80,24,25,1,5,22,46,73,90,18,34,53,75,,,,,,,,
E2023_295,MUN-PAN,2024-04-05,20:30:00,33,REGULAR SEASON,E2023,75,82,FC BAYERN MUNICH,PANATHINAIKOS AKTOR ATHENS,MUN,PAN,"LASO, PABLO","ATAMAN, ERGIN",40:00,00:00,"ROCHA, FERNANDO","LATISEVS, OLEGS","BAENA, ALBERTO",BMW PARK,6500,80,21,14,4,2,18,36,54,75,13,40,58,82,,,,,,,,
E2023_296,ULK-IST,2024-04-05,19:45:00,33,REGULAR SEASON,E2023,80,82,FENERBAHCE BEKO ISTANBUL,ANADOLU EFES ISTANBUL,ULK,IST,"JASIKEVICIUS, SARAS","MIJATOVIC, TOMISLAV",40:00,00:00,"BELOSEVIC, ILIJA","ALIAGA, JORDI","SUKYS, ARTURAS",ULKER SPORTS AND EVENT HALL,12417,80,25,21,4,3,13,36,52,80,16,32,51,82,,,,,,,,
E2023_297,MAD-BAS,2024-04-05,20:30:00,33,REGULAR SEASON,E2023,91,95,REAL MADRID,BASKONIA VITORIA-GASTEIZ,MAD,BAS,"MATEO, CHUS","IVANOVIC, DUSKO",40:00,00:00,"DIFALLAH, MEHDI","HORDOV, TOMISLAV","RACYS, SAULIUS",WIZINK CENTER,9484,80,25,20,4,5,27,48,64,91,17,42,65,95,,,,,,,,
E2023_298,IST-RED,2024-04-11,19:30:00,34,REGULAR SEASON,E2023,100,55,ANADOLU EFES ISTANBUL,CRVENA ZVEZDA MERIDIANBET BELGRADE,IST,RED,"MIJATOVIC, TOMISLAV","SFAIROPOULOS, IOANNIS",40:00,00:00,"GARCIA, JUAN CARLOS","PASTUSIAK, PIOTR","THEPENIER, HUGUES",SINAN ERDEM SPORTS HALL,14859,80,17,21,0,4,15,45,76,100,11,31,44,55,,,,,,,,
E2023_299,MCO-MUN,2024-04-11,19:00:00,34,REGULAR SEASON,E2023,89,85,AS MONACO,FC BAYERN MUNICH,MCO,MUN,"OBRADOVIC, SASA","LASO, PABLO",40:00,00:00,"PATERNICO, CARMELO","PEREZ, EMILIO","KARDUM, LUKA",SALLE GASTON MEDECIN,4163,80,17,24,3,5,29,52,72,89,14,30,60,85,,,,,,,,
E2023_300,TEL-MIL,2024-04-11,20:05:00,34,REGULAR SEASON,E2023,92,86,MACCABI PLAYTIKA TEL AVIV,EA7 EMPORIO ARMANI MILAN,TEL,MIL,"KATTASH, ODED","MESSINA, ETTORE",40:00,00:00,"PERUGA, CARLOS","DIFALLAH, MEHDI","BAENA, ALBERTO",BELGRADE ARENA,0,80,17,16,0,2,27,52,77,92,23,52,70,86,,,,,,,,
E2023_301,PAN-BER,2024-04-11,20:15:00,34,REGULAR SEASON,E2023,84,75,PANATHINAIKOS AKTOR ATHENS,ALBA BERLIN,PAN,BER,"ATAMAN, ERGIN","GONZALEZ, ISRAEL",40:00,00:00,"MOGULKOC, EMIN","PETEK, SASO","TRAWICKI, TOMASZ",OAKA Altion,18450,80,16,21,1,3,17,38,60,84,23,37,63,75,,,,,,,,
E2023_302,ZAL-MAD,2024-04-11,19:00:00,34,REGULAR SEASON,E2023,62,64,ZALGIRIS KAUNAS,REAL MADRID,ZAL,MAD,"TRINCHIERI, ANDREA","MATEO, CHUS",40:00,00:00,"LOTTERMOSER, ROBERT","NIKOLIC, UROS","BISSANG, JOSEPH",ZALGIRIO ARENA,15077,80,16,13,5,3,9,25,42,62,16,31,44,64,,,,,,,,
E2023_303,VIR-BAS,2024-04-12,20:30:00,34,REGULAR SEASON,E2023,91,95,VIRTUS SEGAFREDO BOLOGNA,BASKONIA VITORIA-GASTEIZ,VIR,BAS,"BANCHI, LUCA","IVANOVIC, DUSKO",40:00,00:00,"BELOSEVIC, ILIJA","PUKL,SASA","BALAK, AMIT",VIRTUS SEGAFREDO ARENA,9267,80,21,17,5,5,22,53,74,91,21,44,75,95,91.0,,,,95.0,,,
E2023_304,ASV-BAR,2024-04-12,21:00:00,34,REGULAR SEASON,E2023,76,72,LDLC ASVEL VILLEURBANNE,FC BARCELONA,ASV,BAR,"POUPET, PIERRIC","GRIMAU, ROGER",40:00,00:00,"RADOVIC, SRETEN","PANTHER, ANNE","CICI, GENTIAN",LDLC ARENA,11532,80,20,16,1,5,24,38,57,76,18,42,57,72,,,,,,,,
E2023_305,OLY-ULK,2024-04-12,20:15:00,34,REGULAR SEASON,E2023,84,81,OLYMPIACOS PIRAEUS,FENERBAHCE BEKO ISTANBUL,OLY,ULK,"BARTZOKAS, GEORGIOS","JASIKEVICIUS, SARAS",45:00,00:00,"BOLTAUZER, MATEJ","HORDOV, TOMISLAV","LATISEVS, OLEGS",PEACE AND FRIENDSHIP STADIUM,12239,90,20,24,5,5,19,38,53,69,19,34,52,69,84.0,,,,81.0,,,
E2023_306,PAR-PAM,2024-04-12,20:30:00,34,REGULAR SEASON,E2023,79,66,PARTIZAN MOZZART BET BELGRADE,VALENCIA BASKET,PAR,PAM,"OBRADOVIC, ZELJKO","ALBERT, XAVIER",40:00,00:00,"ROCHA, FERNANDO","NEDOVIC, MILAN","VILIUS, GYTIS",BELGRADE ARENA,19135,80,16,21,3,4,15,35,58,79,21,37,52,66,,,,,,,,
E2023_307,TEL-BAS,2024-04-16,19:00:00,35,PLAY-IN,E2023,113,85,MACCABI PLAYTIKA TEL AVIV,BASKONIA VITORIA-GASTEIZ,TEL,BAS,"KATTASH, ODED","IVANOVIC, DUSKO",40:00,00:00,"ROCHA, FERNANDO","BOLTAUZER, MATEJ","LOTTERMOSER, ROBERT",BELGRADE ARENA,400,80,16,14,2,1,28,55,86,113,15,36,61,85,,,,,,,,
E2023_308,IST-VIR,2024-04-16,20:00:00,35,PLAY-IN,E2023,64,67,ANADOLU EFES ISTANBUL,VIRTUS SEGAFREDO BOLOGNA,IST,VIR,"MIJATOVIC, TOMISLAV","BANCHI, LUCA",40:00,00:00,"RADOVIC, SRETEN","PERUGA, CARLOS","NIKOLIC, UROS",SINAN ERDEM SPORTS HALL,14967,80,12,21,3,3,23,36,50,64,21,35,48,67,,,,,,,,
E2023_309,BAS-VIR,2024-04-19,20:30:00,36,PLAY-IN,E2023,89,77,BASKONIA VITORIA-GASTEIZ,VIRTUS SEGAFREDO BOLOGNA,BAS,VIR,"IVANOVIC, DUSKO","BANCHI, LUCA",40:00,00:00,"BELOSEVIC, ILIJA","DIFALLAH, MEHDI","NEDOVIC, MILAN",BUESA ARENA,10143,80,19,20,2,5,21,41,72,89,22,41,57,77,,,,,,,,
E2023_310,MAD-BAS,2024-04-23,21:00:00,37,PLAYOFFS,E2023,90,74,REAL MADRID,BASKONIA VITORIA-GASTEIZ,MAD,BAS,"MATEO, CHUS","IVANOVIC, DUSKO",40:00,00:00,"MOGULKOC, EMIN","LATISEVS, OLEGS","FOUFIS, IOANNIS",WIZINK CENTER,9632,80,16,16,3,2,26,48,70,90,17,37,53,74,,,,,,,,
E2023_311,BAR-OLY,2024-04-24,21:00:00,37,PLAYOFFS,E2023,75,77,FC BARCELONA,OLYMPIACOS PIRAEUS,BAR,OLY,"GRIMAU, ROGER","BARTZOKAS, GEORGIOS",40:00,00:00,"JAVOR, DAMIR","HORDOV, TOMISLAV","PEERANDI, RAIN",PALAU BLAUGRANA,7328,80,24,26,4,3,18,35,54,75,19,44,61,77,,,,,,,,
E2023_312,MCO-ULK,2024-04-24,19:00:00,37,PLAYOFFS,E2023,91,95,AS MONACO,FENERBAHCE BEKO ISTANBUL,MCO,ULK,"OBRADOVIC, SASA","JASIKEVICIUS, SARAS",45:00,00:00,"PEREZ, MIGUEL ANGEL","PASTUSIAK, PIOTR","SUKYS, ARTURAS",SALLE GASTON MEDECIN,4777,90,27,27,5,5,26,46,61,81,15,37,60,81,91.0,,,,95.0,,,
E2023_313,PAN-TEL,2024-04-23,19:30:00,37,PLAYOFFS,E2023,87,91,PANATHINAIKOS AKTOR ATHENS,MACCABI PLAYTIKA TEL AVIV,PAN,TEL,"ATAMAN, ERGIN","KATTASH, ODED",40:00,00:00,"BOLTAUZER, MATEJ","GARCIA, JUAN CARLOS","KOLJENSIC, MILOS",OAKA Altion,18541,80,22,23,3,2,25,50,70,87,26,42,63,91,,,,,,,,
E2023_314,MAD-BAS,2024-04-25,21:00:00,38,PLAYOFFS,E2023,101,90,REAL MADRID,BASKONIA VITORIA-GASTEIZ,MAD,BAS,"MATEO, CHUS","IVANOVIC, DUSKO",40:00,00:00,"ROCHA, FERNANDO","PUKL,SASA","ZAMOJSKI, JAKUB",WIZINK CENTER,10688,80,18,19,2,3,23,46,74,101,21,40,63,90,,,,,,,,
E2023_315,BAR-OLY,2024-04-26,21:00:00,38,PLAYOFFS,E2023,77,69,FC BARCELONA,OLYMPIACOS PIRAEUS,BAR,OLY,"GRIMAU, ROGER","BARTZOKAS, GEORGIOS",40:00,00:00,"RADOVIC, SRETEN","PATERNICO, CARMELO","NIKOLIC, UROS",PALAU BLAUGRANA,7692,80,18,19,3,2,27,43,60,77,14,37,57,69,,,,,,,,
E2023_316,MCO-ULK,2024-04-26,19:00:00,38,PLAYOFFS,E2023,93,88,AS MONACO,FENERBAHCE BEKO ISTANBUL,MCO,ULK,"OBRADOVIC, SASA","JASIKEVICIUS, SARAS",40:00,00:00,"LOTTERMOSER, ROBERT","VILIUS, GYTIS","ALIAGA, JORDI",SALLE GASTON MEDECIN,4891,80,22,25,5,4,31,54,65,93,21,50,74,88,,,,,,,,
E2023_317,PAN-TEL,2024-04-25,20:15:00,38,PLAYOFFS,E2023,95,79,PANATHINAIKOS AKTOR ATHENS,MACCABI PLAYTIKA TEL AVIV,PAN,TEL,"ATAMAN, ERGIN","KATTASH, ODED",40:00,00:00,"BELOSEVIC, ILIJA","PERUGA, CARLOS","JOVCIC, MILIVOJE",OAKA Altion,18080,80,15,22,1,4,20,51,71,95,28,39,60,79,,,,,,,,
E2023_318,BAS-MAD,2024-05-01,20:30:00,39,PLAYOFFS,E2023,98,102,BASKONIA VITORIA-GASTEIZ,REAL MADRID,BAS,MAD,"IVANOVIC, DUSKO","MATEO, CHUS",40:00,00:00,"LOTTERMOSER, ROBERT","NIKOLIC, UROS","PASTUSIAK, PIOTR",BUESA ARENA,13186,80,20,15,5,3,22,56,73,98,22,52,72,102,,,,,,,,
E2023_319,OLY-BAR,2024-04-30,20:30:00,39,PLAYOFFS,E2023,80,82,OLYMPIACOS PIRAEUS,FC BARCELONA,OLY,BAR,"BARTZOKAS, GEORGIOS","GRIMAU, ROGER",45:00,00:00,"BELOSEVIC, ILIJA","DIFALLAH, MEHDI","NEDOVIC, MILAN",PEACE AND FRIENDSHIP STADIUM,12239,90,18,20,3,4,13,37,51,71,13,32,57,71,80.0,,,,82.0,,,
E2023_320,ULK-MCO,2024-05-01,19:45:00,39,PLAYOFFS,E2023,89,78,FENERBAHCE BEKO ISTANBUL,AS MONACO,ULK,MCO,"JASIKEVICIUS, SARAS","OBRADOVIC, SASA",40:00,00:00,"ROCHA, FERNANDO","JAVOR, DAMIR","PEREZ, EMILIO",ULKER SPORTS AND EVENT HALL,12780,80,20,17,4,4,19,47,69,89,21,40,58,78,,,,,,,,
E2023_321,TEL-PAN,2024-04-30,19:00:00,39,PLAYOFFS,E2023,85,83,MACCABI PLAYTIKA TEL AVIV,PANATHINAIKOS AKTOR ATHENS,TEL,PAN,"KATTASH, ODED","ATAMAN, ERGIN",40:00,00:00,"RADOVIC, SRETEN","MOGULKOC, EMIN","KARDUM, LUKA",ALEKSANDAR NIKOLIC HALL,764,80,24,19,4,2,23,46,67,85,11,37,56,83,,,,,,,,
E2023_323,OLY-BAR,2024-05-02,18:45:00,40,PLAYOFFS,E2023,92,58,OLYMPIACOS PIRAEUS,FC BARCELONA,OLY,BAR,"BARTZOKAS, GEORGIOS","GRIMAU, ROGER",40:00,00:00,"RADOVIC, SRETEN","PUKL,SASA","HORDOV, TOMISLAV",PEACE AND FRIENDSHIP STADIUM,12239,80,18,19,1,3,21,53,72,92,23,37,47,58,,,,,,,,
E2023_324,ULK-MCO,2024-05-03,19:45:00,40,PLAYOFFS,E2023,62,65,FENERBAHCE BEKO ISTANBUL,AS MONACO,ULK,MCO,"JASIKEVICIUS, SARAS","OBRADOVIC, SASA",40:00,00:00,"PEREZ, MIGUEL ANGEL","PERUGA, CARLOS","NIKOLIC, UROS",ULKER SPORTS AND EVENT HALL,12817,80,16,19,4,5,15,33,47,62,11,30,48,65,,,,,,,,
E2023_325,TEL-PAN,2024-05-02,20:45:00,40,PLAYOFFS,E2023,88,95,MACCABI PLAYTIKA TEL AVIV,PANATHINAIKOS AKTOR ATHENS,TEL,PAN,"KATTASH, ODED","ATAMAN, ERGIN",40:00,00:00,"BELOSEVIC, ILIJA","DIFALLAH, MEHDI","NEDOVIC, MILAN",ALEKSANDAR NIKOLIC HALL,1500,80,22,20,4,3,29,50,69,88,26,49,74,95,,,,,,,,
E2023_327,BAR-OLY,2024-05-08,21:00:00,41,PLAYOFFS,E2023,59,63,FC BARCELONA,OLYMPIACOS PIRAEUS,BAR,OLY,"GRIMAU, ROGER","BARTZOKAS, GEORGIOS",40:00,00:00,"RADOVIC, SRETEN","JAVOR, DAMIR","NIKOLIC, UROS",PALAU BLAUGRANA,7742,80,27,19,5,3,12,27,40,59,9,25,40,63,,,,,,,,
E2023_328,MCO-ULK,2024-05-08,19:00:00,41,PLAYOFFS,E2023,79,80,AS MONACO,FENERBAHCE BEKO ISTANBUL,MCO,ULK,"OBRADOVIC, SASA","JASIKEVICIUS, SARAS",45:00,00:00,"ROCHA, FERNANDO","PERUGA, CARLOS","PEREZ, EMILIO",SALLE GASTON MEDECIN,5000,90,18,17,5,3,15,40,55,70,13,35,56,70,79.0,,,,80.0,,,
